date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:36	2826/2826	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:04%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fquis-autem-vel-eum-iure-reprehenderit-qui-in-ea-voluptate%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed8c20	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quis-autem-vel-eum-iure-reprehenderit-qui-in-ea-voluptate/)
11:28:38	367296/367296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2007:55:46%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/11-1920x1000.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/11-1920x1000.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quis-autem-vel-eum-iure-reprehenderit-qui-in-ea-voluptate/)
11:28:38	45750/45750	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2011:03:55%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/23-510x369.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/23-510x369.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quis-autem-vel-eum-iure-reprehenderit-qui-in-ea-voluptate/)
11:28:40	5520/5520	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:08%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fquis-autem-vel-eum-iure-reprehenderit-qui-in-ea-voluptate%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-logind8d8.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/quis-autem-vel-eum-iure-reprehenderit-qui-in-ea-voluptate/)
11:28:42	2741/2741	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:10%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fet-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed4910.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/)
11:28:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:26:10%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=261	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexd89d.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/)
11:28:42	961/961	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:10%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/)
11:28:43	2864/2864	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:10%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fet-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed659c	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/)
11:28:45	5521/5521	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:12%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-login.php?redirect_to=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fet-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-loginb8b9.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/)
11:28:45	323131/323131	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2011:10:15%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/14-1920x1000.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/02/14-1920x1000.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/et-harum-quidem-rerum-facilis-est-et-expedita-distinctio-2/)
11:28:46	5066/5066	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.8.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe9e95.css	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:47	11607/11607	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin9e95.css	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:47	838/838	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:15%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:48	2538/2538	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:16%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fheat-shower%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed6047.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:26:16%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=203	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexc39e.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:49	2659/2659	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:17%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fheat-shower%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed5db8	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:49	2616/2616	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min5a35.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:50	22860/22860	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mineed8.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:50	134936/134936	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:18%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/my-account/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/my-account/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:51	141296/141296	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:18%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/?add-to-cart=460	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/index7db7.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:51	31904/31904	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:51	141130/141130	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:19%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/?add-to-cart=462	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/index718d.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:52	9878/9878	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:52	6346/6346	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Nov%202019%2007:33:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.8.0	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min9e95.js	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:52	141164/141164	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:19%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/?add-to-cart=214	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/indexec74.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/heat-shower/)
11:28:53	2536/2536	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:21%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fking-chair%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embeddb14.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:53	835/835	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:21%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:26:21%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=214	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexba1b.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:54	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:21%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fking-chair%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed5f8e	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:55	142496/142496	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:22%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/?add-to-cart=460	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/index7db7.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:55	142204/142204	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:22%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/?add-to-cart=462	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/index718d.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:56	829/829	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:24%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:28:56	2515/2515	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:24%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Flamp-set%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed3e22.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:28:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:26:24%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=464	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexa260.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:28:57	142548/142548	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:24%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/?add-to-cart=464	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/index63e5.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/king-chair/)
11:28:57	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:24%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Flamp-set%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed9c3f	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:28:58	72830/72830	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:26:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/p5.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/p5.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:28:59	17991/17991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:26:59%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/p5-600x600.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/p5-600x600.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:29:00	2555/2555	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:27%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fsingle-cover-bed%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embeddb76.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:01	141683/141683	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:28%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/?add-to-cart=213	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/indexb29f.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:29:01	141967/141967	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:28%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/?add-to-cart=214	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/indexec74.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:29:01	853/853	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:29%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:02	2676/2676	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fsingle-cover-bed%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed2541	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:26:30%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=460	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexb3e1.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:03	24138/24138	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:28:58%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/x6-600x600.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/x6-600x600.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:03	86658/86658	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jun%202018%2010:28:29%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/x6.jpg	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-content/uploads/sites/2/2018/04/x6.jpg	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:04	142028/142028	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:31%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/?add-to-cart=203	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/indexcfd5.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/lamp-set/)
11:29:04	141936/141936	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:31%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/?add-to-cart=203	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/indexcfd5.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:05	142045/142045	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:31%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/?add-to-cart=462	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/index718d.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:05	835/835	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:33%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:05	141777/141777	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:32%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/?add-to-cart=214	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/indexec74.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/single-cover-bed/)
11:29:06	2536/2536	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:33%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fwall-clock%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed37fa.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Jul%202020%2007:26:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/?p=213	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/indexf3dd.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:07	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jul%202020%2007:26:34%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fwall-clock%2F&format=xml	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed3040	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:08	143453/143453	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:35%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/?add-to-cart=460	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/index7db7.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:08	143445/143445	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:35%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/?add-to-cart=462	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/index718d.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:09	143477/143477	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jul%202020%2007:26:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/?add-to-cart=464	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/index63e5.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/wall-clock/)
11:29:09	2522/2522	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jul%202020%2007:26:36%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.accesspressthemes.com%2Fvmagazine%2Fdemo-one%2Fproduct%2Fwoo-logo%2F	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/wp-json/oembed/1.0/embed5171.json	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/woo-logo/)
11:29:09	829/829	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202020%2007:26:37%20GMT	https://demo.accesspressthemes.com/vmagazine/demo-one/product/woo-logo/feed/	C:/Users/Banu/Downloads/vnews/demo.accesspressthemes.com/vmagazine/demo-one/product/woo-logo/feed/index.html	(from https://demo.accesspressthemes.com/vmagazine/demo-one/product/woo-logo/)
